text,label
i feel fond of him though because he feels like an amalgamation of many people i already know,2
i feel a strange gratitude for the hated israeli occupation of sinai that lasted from to for actually recognizing the importance of sinais history,5
i feel very tender for anyone who is upset by the bee movie sort of like how you feel about old aunts who dont realize how prickly their whiskers are getting slightly repulsed but very sad for their decline,2
i always feel very shocked by that me threatening,5
i found myself feeling a bit overwhelmed,5
i don t know how i feel i guess it s one of those moments where you want to feel like you re accepted even though whatever you did or did not get mattered to you the most,2
i feel my truth is accepted and not judged because well,2
i guess it doesn t help that i got sick on black friday and was forced against my will to maintain my promise to stay in but being back in the city feels amazing,5
i feel like if people accepted that wed get along a lot better,2
i feel as though i am on another adventure and i am more curious about it than anything else,5
i feel more amazed and more thankful for having e in our lives,5
i was bonded to that point in time and still feel fond of this memory,2
i sometimes feel is carried in my heart just by loving my child so fiercely,2
i understand that they are reacting to what we re doing i think they re observing us closely and i become happier i can actual feel that they re supporting us,2
i feel are loyal especially after all ive experienced recently but i can trust him,2
