text,label
i must have been unable to contain my expression as she immediately offered a string of reasons why she only had words ranging from inadequate computer to no computer to difficulty in using said computer s to feeling inhibited in writing too much on a computer for fear of losing it and so on,0
i shall have to stay feeling neglectful of all things art related,0
i just feel like im being punished for it now even after i said sorry,0
"oh dear, they selected the worst bit for highlight for soprano guy",5
@almcheese alms ur tweets r all delicious. Haha! Since its about foodddd... Anyway gatau nih aku mau pindah dr binus,2
@stephanierhenee wow... you're doing this all through text?  I would get tired after a while,5
i feel gracious for the opportunity to make a difference,1
im feeling somewhat optimistic that in i wont be that damn coward,1
i write these words i feel sweet baby kicks from within and my memory is refreshed i would do anything for this boy,1
Sick  Right now very thankful for my chicken soup and my bed!,2
im fine but i feel i have wronged someone,3
i was reluctant but hey i was feeling so lousy i had nothing to lose,0
i would maybe come to feel special about the person given time,1
i try to speak up stand up for myself or simply try to insert myself into a conversation i feel selfish like an attention whore,3
i have eaten at many restaurants and feel that we enjoy the cheaper but much more delicious eateries than these more elegant but lacking in spice and flavor places,1
i am lacking sleep a bit but i also feel like i have a blank sheet of paper in front of me in many areas of church life,0
i was feeling very passionate and connected to treating the population of kids with sexually maladaptive behaviors,1
i feel that daddy is appreciative and grateful to us all given the circumstances in taking care to release him into his final resting place,1
im also feeling more energetic and able to keep going for a better part of the day,1
i feel i might have been too gloomy about it,0
puppy I wanted was adopted yesterday  I guess my dogs don't get a little brother anytime soon. but at least he isn't in a shelter now,4
i was beginning to feel almost jaded by backpacking i guess the endless bouncing around a title comfort v cash my backpacker struggle with overland travel href http www,0
im lying in bed writing this feeling exceptionally smug about the fact ive got two more days off cos ive got lots of lovely plans,1
@ncremins Wednesday? you are joking me? that soon???  when's the partaaaaaaay?,5
i also feel stubborn,3
Looking forward to a session at the gym,5
i feel cared for and accepted,1
i really cannot do anything can i how does it feel to have such a dumb a daughter,0
im feeling amorous tonight never again,2
i are gay and feel assaulted by the right wing,4
i had this strange feeling that she was incredibly distressed,4
i gotta say i m feeling a little slutty here,2
"I'm home, Yay! Unpacked everything, now just got to wash it all",5
I love being able to run my tongue along my teeth,2
i am feeling very appreciative tonight,1
i was feeling a little nostalgic,2
i feeling distressed,4
i would feel so devastated that every channel i click on the the tv was another sport event or maybe the same sport event but in different language,0
i am in caretaker mode i feel disillusioned with the computer,0
i cant escape the tears of sadness and just true grief i feel at the loss of my sweet friend and sister,2
i feel myself very fake to him,0
i feel a timid six other times a wise sixty six,4
i must say that there were all familiar faces since i go to that church since but there was this feeling that i was shy and i just wanted to stay there with my friend and be clingy with her all through out the meeting,4
i always spend more money there than i mean to and feel dissatisfied when i exit the store,3
i necessarily believe in the power of rape whistles but i never got one and i feel grossly unprotected by my campus,4
i know that feeling for sure,1
im feeling really good about it,1
i feel an honor of my content being there,1
@JennNinja Thanks too,2
i feel like i ve given him half the responsibility of caring for my kids,2
"@vi_dam haha, that would be cool. brianna and i should fly over there  haha",2
forgot she had a Twitter account.    Happy Mother's Day!,5
Working.  I can't wait till 4:30. Funeral on monday.,4
im feeling funny a href http,5
@EmilyAllTimeLow: yes!,2
i feel unease in my room but our living room is very pleasant for me,1
im feeling a little tender in my wood works,2
i was grateful for each and every one but it still made me feel funny,5
im so proud of you no words can describe the way that makes my heart feel thank you god for my supportive amazing hubbard,2
